TRACK_ID,PATH,genre_tags
track_0000948,48/948.mp3,chillout	downtempo	easylistening	electronic	lounge
track_0000949,49/949.mp3,breakbeat	chillout	downtempo	easylistening	electronic	lounge
track_0000950,50/950.mp3,chillout	easylistening	electronic	lounge	techno
track_0000951,51/951.mp3,ambient	easylistening	electronic	lounge	techno
track_0000952,52/952.mp3,breakbeat	chillout	easylistening	electronic	lounge
track_0000953,53/953.mp3,ambient	chillout	downtempo	electronic
track_0000954,54/954.mp3,ambient	chillout	easylistening	electronic	lounge	newage
track_0000955,55/955.mp3,chillout	downtempo	electronic	jazz
track_0000956,56/956.mp3,ambient	chillout	downtempo	electronic
track_0000957,57/957.mp3,ambient	chillout	downtempo	electronic	lounge
track_0000958,58/958.mp3,ambient	chillout	downtempo	easylistening	electronic	lounge
track_0001091,91/1091.mp3,electronic	pop
track_0001092,92/1092.mp3,electronic	pop
track_0001093,93/1093.mp3,electronic	pop
track_0001094,94/1094.mp3,electronic	pop
track_0001095,95/1095.mp3,electronic	pop
track_0001096,96/1096.mp3,electronic	pop
track_0001097,97/1097.mp3,electronic	pop
track_0001098,98/1098.mp3,electronic	pop
track_0001099,99/1099.mp3,electronic	pop
track_0001100,00/1100.mp3,rock
track_0001101,01/1101.mp3,pop	rock
track_0001102,02/1102.mp3,rock
track_0001103,03/1103.mp3,metal
track_0001104,04/1104.mp3,rock
track_0001105,05/1105.mp3,rock
track_0001106,06/1106.mp3,pop	rock
track_0001107,07/1107.mp3,rock
track_0001108,08/1108.mp3,rock
track_0001161,61/1161.mp3,electronic	pop
track_0001260,60/1260.mp3,pop
track_0001261,61/1261.mp3,pop
track_0001262,62/1262.mp3,pop
track_0001263,63/1263.mp3,pop
track_0001264,64/1264.mp3,pop
track_0001265,65/1265.mp3,pop
track_0001266,66/1266.mp3,pop
track_0001267,67/1267.mp3,pop
track_0001268,68/1268.mp3,classical
track_0001269,69/1269.mp3,electronic
track_0001271,71/1271.mp3,industrial	rock
track_0001286,86/1286.mp3,electronic	rock
track_0001287,87/1287.mp3,electronic	rock
track_0001288,88/1288.mp3,electronic	rock
track_0001289,89/1289.mp3,rock
track_0001290,90/1290.mp3,electronic	instrumentalrock
track_0001291,91/1291.mp3,electronic	instrumentalrock
track_0001292,92/1292.mp3,electronic	rock
track_0001293,93/1293.mp3,electronic	instrumentalrock
track_0001294,94/1294.mp3,rock
track_0001332,32/1332.mp3,electronic
track_0001333,33/1333.mp3,electronic
track_0001334,34/1334.mp3,electronic
track_0001336,36/1336.mp3,electronic
track_0001341,41/1341.mp3,electronic
track_0001556,56/1556.mp3,electronic	minimal
track_0001603,03/1603.mp3,alternative	electronic	experimental
track_0001604,04/1604.mp3,easylistening	electronic
track_0001606,06/1606.mp3,alternative	electronic	experimental
track_0001729,29/1729.mp3,pop	poprock	rock	ska
track_0001730,30/1730.mp3,pop	poprock	rock
track_0001731,31/1731.mp3,pop	poprock
track_0001732,32/1732.mp3,pop	poprock	rock	ska
track_0001733,33/1733.mp3,pop	poprock
track_0001736,36/1736.mp3,alternative	electronic	experimental
track_0001941,41/1941.mp3,electronic
track_0001945,45/1945.mp3,ambient	easylistening
track_0001947,47/1947.mp3,easylistening
track_0002011,11/2011.mp3,electronic
track_0002079,79/2079.mp3,drumnbass	electronic	triphop
track_0002080,80/2080.mp3,drumnbass	electronic	triphop
track_0002081,81/2081.mp3,drumnbass	electronic	funk	rnb	triphop
track_0002082,82/2082.mp3,drumnbass	electronic	triphop
track_0002083,83/2083.mp3,drumnbass	easylistening	electronic	lounge	triphop
track_0002084,84/2084.mp3,drumnbass	electronic	rnb	soul	triphop
track_0002085,85/2085.mp3,drumnbass	electronic	triphop
track_0002164,64/2164.mp3,ambient	chillout	electronic	fusion	lounge	newage
track_0002165,65/2165.mp3,chillout	fusion	soundtrack
track_0002166,66/2166.mp3,electronic	electropop	pop
track_0002167,67/2167.mp3,ambient	chillout	fusion	lounge	world
track_0002168,68/2168.mp3,electronic	ethno	world
track_0002169,69/2169.mp3,ambient	chillout	fusion	triphop	world
track_0002170,70/2170.mp3,ambient	electronic	trance	world
track_0002171,71/2171.mp3,chillout	electronic
track_0002172,72/2172.mp3,classical	electronic	orchestral	soundtrack
track_0002208,08/2208.mp3,instrumentalpop	pop
track_0002209,09/2209.mp3,instrumentalpop	pop
track_0002210,10/2210.mp3,instrumentalpop	pop
track_0002211,11/2211.mp3,funk	jazz
track_0002212,12/2212.mp3,funk	jazz
track_0002213,13/2213.mp3,funk	jazz	world	worldfusion
track_0002214,14/2214.mp3,alternative	experimental	funk	jazz
track_0002215,15/2215.mp3,funk	jazz
track_0002216,16/2216.mp3,funk	jazz
track_0002217,17/2217.mp3,funk	jazz
track_0002218,18/2218.mp3,funk	jazz
track_0002239,39/2239.mp3,easylistening	instrumentalpop
track_0002240,40/2240.mp3,easylistening	electronic
track_0002241,41/2241.mp3,easylistening	electronic	lounge
track_0002242,42/2242.mp3,easylistening	electronic
track_0002243,43/2243.mp3,ambient	easylistening
track_0002244,44/2244.mp3,ambient	easylistening
track_0002245,45/2245.mp3,ambient	easylistening
track_0002246,46/2246.mp3,ambient	easylistening
track_0002247,47/2247.mp3,easylistening	electronic
track_0002248,48/2248.mp3,easylistening
track_0002249,49/2249.mp3,jazz
track_0002250,50/2250.mp3,ambient	easylistening
track_0002251,51/2251.mp3,easylistening	instrumentalpop
track_0002252,52/2252.mp3,ambient	easylistening
track_0002253,53/2253.mp3,ambient	easylistening
track_0002261,61/2261.mp3,grunge	rock
track_0002262,62/2262.mp3,grunge	rock
track_0002263,63/2263.mp3,grunge	rock
track_0002264,64/2264.mp3,experimental	grunge	rock
track_0002277,77/2277.mp3,alternative	experimental
track_0002278,78/2278.mp3,alternative	experimental
track_0002279,79/2279.mp3,alternative	experimental
track_0002280,80/2280.mp3,alternative	experimental
track_0002465,65/2465.mp3,electronic	minimal
track_0002533,33/2533.mp3,electronic	minimal
track_0002536,36/2536.mp3,electronic	minimal
track_0002615,15/2615.mp3,alternative	electronic	experimental
track_0002618,18/2618.mp3,alternative	electronic	experimental
track_0002620,20/2620.mp3,alternative	electronic	experimental
track_0002634,34/2634.mp3,folk	instrumentalpop
track_0002635,35/2635.mp3,folk	instrumentalpop
track_0002636,36/2636.mp3,folk	instrumentalpop
track_0002637,37/2637.mp3,folk	instrumentalpop
track_0002639,39/2639.mp3,folk	instrumentalpop
track_0002641,41/2641.mp3,folk	instrumentalpop
track_0002644,44/2644.mp3,folk	instrumentalpop
track_0002645,45/2645.mp3,folk	instrumentalpop
track_0002652,52/2652.mp3,folk	instrumentalpop
track_0002653,53/2653.mp3,folk	instrumentalpop
track_0002832,32/2832.mp3,alternative	electronic	experimental
track_0002833,33/2833.mp3,alternative	electronic	experimental
track_0002834,34/2834.mp3,alternative	electronic	experimental
track_0002835,35/2835.mp3,alternative	electronic	experimental
track_0002836,36/2836.mp3,alternative	electronic	experimental
track_0002837,37/2837.mp3,alternative	electronic	experimental
track_0002854,54/2854.mp3,alternative	electronic	experimental
track_0002855,55/2855.mp3,alternative	electronic	experimental
track_0002856,56/2856.mp3,alternative	electronic	experimental
track_0002857,57/2857.mp3,alternative	electronic	experimental
track_0002858,58/2858.mp3,alternative	electronic	experimental
track_0002859,59/2859.mp3,alternative	electronic	experimental
track_0002860,60/2860.mp3,alternative	electronic	experimental
track_0002861,61/2861.mp3,alternative	electronic	experimental
track_0002862,62/2862.mp3,alternative	electronic	experimental
track_0002863,63/2863.mp3,alternative	electronic	experimental
track_0002864,64/2864.mp3,alternative	electronic	experimental
track_0002966,66/2966.mp3,chanson
track_0002967,67/2967.mp3,chanson	popfolk
track_0002968,68/2968.mp3,chanson
track_0002969,69/2969.mp3,chanson
track_0002970,70/2970.mp3,ambient	chanson
track_0002971,71/2971.mp3,chanson	popfolk
track_0002972,72/2972.mp3,chanson	popfolk
track_0003097,97/3097.mp3,pop
track_0003098,98/3098.mp3,pop
track_0003099,99/3099.mp3,pop
track_0003100,00/3100.mp3,electronic
track_0003101,01/3101.mp3,pop
track_0003102,02/3102.mp3,pop
track_0003103,03/3103.mp3,pop
track_0003108,08/3108.mp3,alternative	electronic	experimental
track_0003110,10/3110.mp3,alternative	electronic	experimental
track_0003111,11/3111.mp3,alternative	electronic	experimental
track_0003112,12/3112.mp3,electronic	minimal
track_0003127,27/3127.mp3,ambient
track_0003222,22/3222.mp3,alternative	electronic	experimental
track_0003270,70/3270.mp3,drumnbass	easylistening	electronic	triphop
track_0003271,71/3271.mp3,drumnbass	electronic	triphop
track_0003272,72/3272.mp3,drumnbass	electronic	triphop	world
track_0003273,73/3273.mp3,drumnbass	electronic	triphop
track_0003274,74/3274.mp3,drumnbass	electronic	triphop
track_0003275,75/3275.mp3,drumnbass	electronic	triphop
track_0003276,76/3276.mp3,drumnbass	easylistening	electronic	triphop
track_0003277,77/3277.mp3,alternative	drumnbass	electronic	experimental	triphop
track_0003278,78/3278.mp3,drumnbass	electronic	triphop
track_0003279,79/3279.mp3,drumnbass	electronic	triphop
track_0003280,80/3280.mp3,drumnbass	electronic	triphop
track_0003281,81/3281.mp3,drumnbass	electronic	triphop
track_0003346,46/3346.mp3,pop
track_0003347,47/3347.mp3,pop	rock
track_0003348,48/3348.mp3,pop
track_0003349,49/3349.mp3,pop
track_0003350,50/3350.mp3,pop
track_0003387,87/3387.mp3,electronic	pop
track_0003407,07/3407.mp3,instrumentalpop	pop
track_0003409,09/3409.mp3,instrumentalpop	pop
track_0003437,37/3437.mp3,metal
track_0003439,39/3439.mp3,metal
track_0003442,42/3442.mp3,metal
track_0003444,44/3444.mp3,metal
track_0003445,45/3445.mp3,metal
track_0003447,47/3447.mp3,metal
track_0003448,48/3448.mp3,metal
track_0003449,49/3449.mp3,metal
track_0003451,51/3451.mp3,metal
track_0003452,52/3452.mp3,metal
track_0003453,53/3453.mp3,metal
track_0003454,54/3454.mp3,metal
track_0003516,16/3516.mp3,electronic	minimal	techno
track_0003517,17/3517.mp3,electronic	minimal	techno
track_0003518,18/3518.mp3,electronic	house	minimal	techno
track_0003519,19/3519.mp3,electronic	minimal	techno
track_0003520,20/3520.mp3,dub	electronic	minimal	techno
track_0003521,21/3521.mp3,electronic	house	minimal	techno
track_0003522,22/3522.mp3,electronic	house	minimal	techno
track_0003523,23/3523.mp3,electronic	minimal	techno
track_0003524,24/3524.mp3,electronic	minimal	techno
track_0003525,25/3525.mp3,ambient	electronic	minimal	techno
track_0003526,26/3526.mp3,dub	electronic	minimal	techno
track_0003569,69/3569.mp3,alternative	electronic	experimental
track_0003667,67/3667.mp3,easylistening	electronic	lounge
track_0003668,68/3668.mp3,easylistening	electronic	lounge
track_0003669,69/3669.mp3,easylistening	electronic	lounge
track_0003670,70/3670.mp3,easylistening	electronic	lounge
track_0003671,71/3671.mp3,easylistening	electronic	lounge
track_0003673,73/3673.mp3,easylistening	electronic	lounge
track_0003674,74/3674.mp3,easylistening	electronic	lounge
track_0003675,75/3675.mp3,easylistening	electronic	lounge
track_0003678,78/3678.mp3,easylistening	electronic	lounge
track_0003679,79/3679.mp3,easylistening	electronic	lounge
track_0003680,80/3680.mp3,easylistening	electronic	lounge
track_0003682,82/3682.mp3,easylistening	electronic	lounge
track_0003683,83/3683.mp3,easylistening	electronic	lounge
track_0003684,84/3684.mp3,easylistening	electronic	lounge
track_0003685,85/3685.mp3,easylistening	electronic	lounge
track_0003686,86/3686.mp3,easylistening	electronic	lounge
track_0003731,31/3731.mp3,electronic
track_0003899,99/3899.mp3,electronic	world	worldfusion
track_0003900,00/3900.mp3,electronic
track_0003901,01/3901.mp3,electronic
track_0003902,02/3902.mp3,alternative	electronic	experimental
track_0003903,03/3903.mp3,electronic	triphop
track_0003904,04/3904.mp3,electronic
track_0003905,05/3905.mp3,electronic	triphop
track_0003906,06/3906.mp3,electronic
track_0003907,07/3907.mp3,electronic
track_0003908,08/3908.mp3,electronic	hiphop
track_0003909,09/3909.mp3,electronic
track_0003910,10/3910.mp3,electronic	triphop
track_0003911,11/3911.mp3,electronic	fusion	jazz
track_0003912,12/3912.mp3,electronic
track_0003913,13/3913.mp3,alternative	electronic	experimental
track_0003914,14/3914.mp3,electronic	jazz
track_0003915,15/3915.mp3,electronic
track_0003933,33/3933.mp3,jazz
track_0003935,35/3935.mp3,jazz
track_0003936,36/3936.mp3,jazz
track_0003939,39/3939.mp3,jazz
track_0003961,61/3961.mp3,disco	funk	groove	rnb
track_0003962,62/3962.mp3,disco	funk	groove	rnb
track_0003963,63/3963.mp3,disco	funk	groove	rnb
track_0003964,64/3964.mp3,disco	funk	groove	rnb
track_0003983,83/3983.mp3,pop
track_0003984,84/3984.mp3,pop
track_0003985,85/3985.mp3,pop
track_0003986,86/3986.mp3,pop
track_0003987,87/3987.mp3,pop
track_0004028,28/4028.mp3,electronic	jazz
track_0004241,41/4241.mp3,pop	popfolk
track_0004242,42/4242.mp3,pop	popfolk
track_0004243,43/4243.mp3,pop	popfolk
track_0004245,45/4245.mp3,pop	popfolk
track_0004246,46/4246.mp3,pop
track_0004247,47/4247.mp3,pop	rock
track_0004248,48/4248.mp3,pop	popfolk
track_0004249,49/4249.mp3,pop	popfolk
track_0004251,51/4251.mp3,pop	popfolk
track_0004392,92/4392.mp3,alternative	electronic	experimental	postrock	rock
track_0004393,93/4393.mp3,alternative	electronic	experimental	postrock	rock
track_0004394,94/4394.mp3,alternative	electronic	experimental	postrock	rock
track_0004395,95/4395.mp3,alternative	electronic	experimental	postrock	rock
track_0004396,96/4396.mp3,alternative	electronic	experimental	postrock	rock
track_0004397,97/4397.mp3,alternative	electronic	experimental	postrock	rock
track_0004398,98/4398.mp3,alternative	electronic	experimental	postrock	rock
track_0004399,99/4399.mp3,alternative	electronic	experimental	postrock	rock
track_0004400,00/4400.mp3,alternative	electronic	experimental	postrock	rock
track_0004401,01/4401.mp3,alternative	electronic	experimental	postrock	rock
track_0004402,02/4402.mp3,alternative	electronic	experimental	postrock	rock
track_0004558,58/4558.mp3,electronic	pop
track_0004559,59/4559.mp3,easylistening	electronic
track_0004560,60/4560.mp3,easylistening	electronic	lounge
track_0004561,61/4561.mp3,dance	electronic
track_0004562,62/4562.mp3,dance	electronic
track_0004563,63/4563.mp3,blues	dance
track_0004564,64/4564.mp3,easylistening	electronic	lounge
track_0004565,65/4565.mp3,easylistening	electronic
track_0004566,66/4566.mp3,electronic
track_0004567,67/4567.mp3,dance	electronic
track_0004568,68/4568.mp3,easylistening	electronic
track_0004569,69/4569.mp3,electronic	techno
track_0004570,70/4570.mp3,electronic
track_0004571,71/4571.mp3,easylistening	electronic
track_0004572,72/4572.mp3,electronic
track_0004628,28/4628.mp3,ambient	easylistening	electronic	lounge	world
track_0004629,29/4629.mp3,ambient	chillout	easylistening	electronic	lounge
track_0004630,30/4630.mp3,ambient	electronic	funk	fusion	instrumentalpop	pop
track_0004631,31/4631.mp3,chillout	downtempo	electronic	lounge
track_0004632,32/4632.mp3,ambient	chillout	downtempo	easylistening	electronic	lounge
track_0004633,33/4633.mp3,ambient	chillout	easylistening	electronic	lounge
track_0004634,34/4634.mp3,ambient	electronic	newage	triphop
track_0004635,35/4635.mp3,easylistening	electronic	ethno	lounge	newage	world
track_0004636,36/4636.mp3,blues	downtempo	electronic	lounge	newage	pop
track_0004637,37/4637.mp3,downtempo	electronic	lounge	newage	world
track_0004638,38/4638.mp3,ambient	chillout	easylistening
track_0004639,39/4639.mp3,ambient	easylistening	instrumentalpop	newage
track_0004640,40/4640.mp3,ambient	downtempo	electronic	lounge	pop
track_0004880,80/4880.mp3,blues	easylistening	electronic	funk	jazz	lounge
track_0004882,82/4882.mp3,ambient	easylistening	electronic	ethno	jazz	lounge	world
track_0004883,83/4883.mp3,easylistening	electronic	jazz	lounge	world
track_0004884,84/4884.mp3,fusion	jazz	world
track_0004887,87/4887.mp3,easylistening	electronic	fusion	jazz	lounge
track_0004888,88/4888.mp3,classical	easylistening	electronic	jazz	lounge
track_0004889,89/4889.mp3,jazz	world
track_0004890,90/4890.mp3,easylistening	jazz	lounge
track_0005083,83/5083.mp3,easylistening	electronic	jazz	lounge
track_0005084,84/5084.mp3,easylistening	electronic	funk	jazz	lounge
track_0005085,85/5085.mp3,improvisation	jazz	lounge
track_0005086,86/5086.mp3,improvisation	jazz	lounge
track_0005087,87/5087.mp3,improvisation	jazz
track_0005088,88/5088.mp3,blues	improvisation	jazz	lounge
track_0005089,89/5089.mp3,classical	jazz	lounge
track_0005090,90/5090.mp3,improvisation	jazz
track_0005139,39/5139.mp3,chanson	pop	progressive	rock
track_0005140,40/5140.mp3,chanson	pop	progressive	rock
track_0005141,41/5141.mp3,chanson	pop	progressive	rock
track_0005142,42/5142.mp3,chanson	pop	progressive	rock
track_0005143,43/5143.mp3,chanson	pop	progressive	rock
track_0005144,44/5144.mp3,chanson	pop	progressive	rock
track_0005145,45/5145.mp3,chanson	pop	progressive	rock
track_0005146,46/5146.mp3,chanson	pop	progressive	rock
track_0005147,47/5147.mp3,chanson	pop	progressive	rock
track_0005244,44/5244.mp3,alternative	electronic	experimental
track_0005339,39/5339.mp3,electronic
track_0005340,40/5340.mp3,easylistening	electronic	lounge
track_0005341,41/5341.mp3,electronic
track_0005342,42/5342.mp3,alternative	electronic	experimental
track_0005343,43/5343.mp3,easylistening	electronic	lounge
track_0005344,44/5344.mp3,electronic	triphop
track_0005345,45/5345.mp3,easylistening	electronic	lounge
track_0005346,46/5346.mp3,electronic	triphop
track_0005347,47/5347.mp3,electronic
track_0005369,69/5369.mp3,electronic
track_0005370,70/5370.mp3,electronic
track_0005371,71/5371.mp3,electronic
track_0005372,72/5372.mp3,electronic
track_0005393,93/5393.mp3,alternative	electronic	experimental
track_0005482,82/5482.mp3,instrumentalrock	rock	ska
track_0005483,83/5483.mp3,pop	rock	ska
track_0005484,84/5484.mp3,pop	world
track_0005485,85/5485.mp3,pop	rock	ska
track_0005486,86/5486.mp3,pop	reggae
track_0005634,34/5634.mp3,electronic	minimal	soundtrack
track_0005635,35/5635.mp3,easylistening	electronic	soundtrack
track_0005636,36/5636.mp3,easylistening	electronic	soundtrack
track_0005637,37/5637.mp3,easylistening	electronic	soundtrack
track_0005638,38/5638.mp3,electronic	soundtrack
track_0005640,40/5640.mp3,easylistening	electronic	soundtrack
track_0005641,41/5641.mp3,electronic	soundtrack
track_0005642,42/5642.mp3,electronic	lounge	soundtrack
track_0005643,43/5643.mp3,electronic	lounge	soundtrack
track_0005695,95/5695.mp3,pop
track_0005696,96/5696.mp3,pop
track_0005697,97/5697.mp3,pop
track_0005699,99/5699.mp3,pop
track_0005700,00/5700.mp3,pop
track_0005701,01/5701.mp3,pop
track_0005702,02/5702.mp3,funk	rnb
track_0005760,60/5760.mp3,funk	soul
track_0005806,06/5806.mp3,pop
track_0005807,07/5807.mp3,pop
track_0005809,09/5809.mp3,pop
track_0005810,10/5810.mp3,pop
track_0005811,11/5811.mp3,pop
track_0005856,56/5856.mp3,funk	rnb	soul
track_0005857,57/5857.mp3,funk	rnb	soul
track_0005858,58/5858.mp3,funk	rnb	soul
track_0005859,59/5859.mp3,funk	rnb	soul
track_0005983,83/5983.mp3,alternative	electronic	experimental
track_0005991,91/5991.mp3,alternative	electronic	experimental
track_0005994,94/5994.mp3,alternative	electronic	experimental
track_0006007,07/6007.mp3,pop	reggae
track_0006008,08/6008.mp3,reggae
track_0006010,10/6010.mp3,popfolk	reggae
track_0006011,11/6011.mp3,classical	contemporary
track_0006012,12/6012.mp3,reggae
track_0006013,13/6013.mp3,reggae
track_0006014,14/6014.mp3,reggae
track_0006015,15/6015.mp3,reggae
track_0006016,16/6016.mp3,reggae
track_0006017,17/6017.mp3,reggae
track_0006039,39/6039.mp3,electronic
track_0006040,40/6040.mp3,alternative	electronic	experimental
track_0006043,43/6043.mp3,alternative	electronic	experimental
track_0006047,47/6047.mp3,alternative	electronic	experimental
track_0006054,54/6054.mp3,alternative	electronic	experimental
track_0006057,57/6057.mp3,alternative	electronic	experimental
track_0006146,46/6146.mp3,electronic
track_0006147,47/6147.mp3,electronic
track_0006148,48/6148.mp3,electronic
track_0006149,49/6149.mp3,electronic
track_0006150,50/6150.mp3,electronic
track_0006151,51/6151.mp3,electronic
track_0006152,52/6152.mp3,electronic
track_0006153,53/6153.mp3,electronic
track_0006154,54/6154.mp3,electronic
track_0006155,55/6155.mp3,electronic
track_0006156,56/6156.mp3,electronic
track_0006177,77/6177.mp3,fusion	metal	rock
track_0006178,78/6178.mp3,fusion	metal	rock
track_0006179,79/6179.mp3,fusion	metal	rock
track_0006180,80/6180.mp3,fusion	metal	rock
track_0006181,81/6181.mp3,fusion	metal	rock
track_0006182,82/6182.mp3,fusion	metal	rock
track_0006183,83/6183.mp3,fusion	metal	rock
track_0006247,47/6247.mp3,soundtrack
track_0006248,48/6248.mp3,classical	soundtrack
track_0006249,49/6249.mp3,soundtrack
track_0006250,50/6250.mp3,soundtrack
track_0006251,51/6251.mp3,soundtrack
track_0006252,52/6252.mp3,soundtrack
track_0006253,53/6253.mp3,soundtrack
track_0006254,54/6254.mp3,soundtrack
track_0006256,56/6256.mp3,soundtrack
track_0006257,57/6257.mp3,soundtrack
track_0006258,58/6258.mp3,soundtrack
track_0006495,95/6495.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006496,96/6496.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006497,97/6497.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006498,98/6498.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006499,99/6499.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006500,00/6500.mp3,alternative	funk	fusion	indie	pop	rnb	rock
track_0006568,68/6568.mp3,electronic	pop
track_0006569,69/6569.mp3,electronic	pop
track_0006570,70/6570.mp3,electronic
track_0006571,71/6571.mp3,electronic	triphop
track_0006572,72/6572.mp3,electronic
track_0006573,73/6573.mp3,electronic	triphop
track_0006575,75/6575.mp3,electronic	pop
track_0006576,76/6576.mp3,electronic	pop
track_0006577,77/6577.mp3,electronic	pop
track_0006578,78/6578.mp3,electronic	pop
track_0006579,79/6579.mp3,electronic	pop
track_0006580,80/6580.mp3,electronic	pop
track_0006581,81/6581.mp3,easylistening	instrumentalpop
track_0006582,82/6582.mp3,electronic	pop
track_0006606,06/6606.mp3,dance	electronic	pop
track_0006607,07/6607.mp3,dance	electronic	pop
track_0006608,08/6608.mp3,dance	electronic	pop
track_0006609,09/6609.mp3,dance	electronic	pop
track_0006610,10/6610.mp3,dance	electronic	pop
track_0006611,11/6611.mp3,dance	electronic	pop
track_0006615,15/6615.mp3,club	dance	electronic	techno	trance
track_0006616,16/6616.mp3,club	dance	electronic	techno	trance
track_0006617,17/6617.mp3,club	dance	electronic	techno	trance
track_0006618,18/6618.mp3,club	dance	electronic	techno	trance
track_0006619,19/6619.mp3,club	dance	electronic	techno	trance
track_0006620,20/6620.mp3,club	dance	electronic	techno	trance
track_0006621,21/6621.mp3,club	dance	electronic	techno	trance
track_0006622,22/6622.mp3,club	dance	electronic	techno	trance
track_0006623,23/6623.mp3,club	dance	electronic	techno	trance
track_0006624,24/6624.mp3,club	dance	electronic	techno	trance
track_0006625,25/6625.mp3,club	dance	electronic	techno	trance
track_0006626,26/6626.mp3,club	dance	electronic	techno	trance
track_0006698,98/6698.mp3,electronic
track_0006699,99/6699.mp3,electronic
track_0006700,00/6700.mp3,alternative	electronic	experimental
track_0006701,01/6701.mp3,electronic
track_0006702,02/6702.mp3,electronic
track_0006703,03/6703.mp3,electronic
track_0006719,19/6719.mp3,alternative	pop	rock
track_0006720,20/6720.mp3,pop
track_0006721,21/6721.mp3,pop
track_0006722,22/6722.mp3,pop
track_0006723,23/6723.mp3,minimal	pop
track_0006724,24/6724.mp3,pop
track_0006725,25/6725.mp3,folk	pop
track_0006726,26/6726.mp3,country	pop	popfolk
track_0006727,27/6727.mp3,classical	pop
track_0006728,28/6728.mp3,pop
track_0006729,29/6729.mp3,jazz	pop
track_0006730,30/6730.mp3,pop
track_0006731,31/6731.mp3,minimal	pop
track_0006732,32/6732.mp3,minimal	pop
track_0006733,33/6733.mp3,electronic	pop
track_0006734,34/6734.mp3,electronic
track_0006735,35/6735.mp3,electronic
track_0006736,36/6736.mp3,electronic
track_0006737,37/6737.mp3,easylistening	electronic	lounge
track_0006738,38/6738.mp3,electronic
track_0006739,39/6739.mp3,electronic
track_0006740,40/6740.mp3,electronic
track_0006741,41/6741.mp3,easylistening	electronic	lounge
track_0006742,42/6742.mp3,easylistening	electronic	lounge
track_0006751,51/6751.mp3,dance	techno
track_0006752,52/6752.mp3,dance	techno
track_0006753,53/6753.mp3,dance	techno
track_0006754,54/6754.mp3,dance	techno
track_0006755,55/6755.mp3,dance	techno
track_0006756,56/6756.mp3,dance	techno
track_0006757,57/6757.mp3,dance	techno
track_0006777,77/6777.mp3,easylistening	electronic	lounge
track_0006778,78/6778.mp3,electronic
track_0006783,83/6783.mp3,easylistening	electronic	lounge
track_0006784,84/6784.mp3,electronic
